Time,Datetime,Frequency,Magnitude
607,2020-05-02 15:59:58,1.333,0.826
608,2020-05-02 16:00:00,1.5,0.743
609,2020-05-02 16:00:06,1.0,1.287
610,2020-05-02 16:00:18,9.833,1.076
611,2020-05-02 16:00:30,1.0,1.101
612,2020-05-02 16:00:42,16.0,0.879
613,2020-05-02 16:00:44,2.667,0.923
614,2020-05-02 16:01:14,14.0,0.974
615,2020-05-02 16:02:02,13.625,0.972
616,2020-05-02 16:02:32,1.5,0.614
617,2020-05-02 16:03:18,15.0,0.892
618,2020-05-02 16:04:02,14.0,1.038
619,2020-05-02 16:04:04,14.0,0.515
620,2020-05-02 16:05:08,16.2,0.981
621,2020-05-02 16:05:10,1.5,0.655
622,2020-05-02 16:05:50,11.0,0.883
623,2020-05-02 16:05:54,7.25,0.767
624,2020-05-02 16:05:58,20.5,0.849
625,2020-05-02 16:07:02,1.0,0.734
626,2020-05-02 16:07:04,2.5,0.887
627,2020-05-02 16:07:06,14.556,0.798
628,2020-05-02 16:07:08,12.0,0.887
629,2020-05-02 16:07:10,10.667,0.786
630,2020-05-02 16:07:12,4.75,0.546
631,2020-05-02 16:07:48,16.167,0.873
632,2020-05-02 16:07:50,13.571,0.738
633,2020-05-02 16:07:52,10.667,0.798
634,2020-05-02 16:07:58,8.5,0.628
635,2020-05-02 16:08:04,6.75,0.654
636,2020-05-02 16:10:54,1.0,0.625
637,2020-05-02 16:10:56,16.0,0.828
638,2020-05-02 16:10:58,11.714,0.678
639,2020-05-02 16:11:00,13.8,0.79
640,2020-05-02 16:11:02,11.5,0.764
641,2020-05-02 16:11:04,11.5,0.747
642,2020-05-02 16:11:06,11.5,0.634
643,2020-05-02 16:11:08,10.333,0.84
644,2020-05-02 16:11:10,10.0,0.714
645,2020-05-02 16:11:12,10.6,0.723
646,2020-05-02 16:11:14,10.5,0.705
647,2020-05-02 16:11:16,9.667,0.695
648,2020-05-02 16:11:18,10.0,0.835
649,2020-05-02 16:11:20,10.0,0.874
650,2020-05-02 16:11:24,10.0,0.607
651,2020-05-02 16:11:28,13.286,0.706
652,2020-05-02 16:11:34,1.5,0.617
653,2020-05-02 16:11:36,1.5,0.613
654,2020-05-02 16:11:50,10.75,0.909
655,2020-05-02 16:11:52,10.667,0.737
656,2020-05-02 16:11:54,10.5,0.599
657,2020-05-02 16:11:56,1.0,0.698
658,2020-05-02 16:11:58,1.0,0.565
659,2020-05-02 16:12:06,14.714,0.782
660,2020-05-02 16:12:08,4.5,0.564
661,2020-05-02 16:13:46,9.4,0.77
662,2020-05-02 16:13:48,14.714,0.704
663,2020-05-02 16:13:50,7.333,0.65
664,2020-05-02 16:14:26,1.5,0.803
665,2020-05-02 16:15:30,14.0,0.694
666,2020-05-02 16:16:16,1.5,0.948
667,2020-05-02 16:16:48,14.0,0.825
668,2020-05-02 16:17:38,1.5,0.849
669,2020-05-02 16:21:30,1.0,0.868
670,2020-05-02 16:21:32,12.0,0.665
671,2020-05-02 16:23:20,12.5,0.688
672,2020-05-02 16:23:22,14.0,0.635
673,2020-05-02 16:25:16,3.0,0.513
674,2020-05-02 16:26:16,1.5,0.823
675,2020-05-02 16:26:42,5.0,0.502
676,2020-05-02 16:27:08,4.0,0.605
677,2020-05-02 16:32:18,1.5,0.638
678,2020-05-02 16:34:00,10.667,0.946
679,2020-05-02 16:34:02,12.0,0.733
680,2020-05-02 16:34:04,11.333,0.713
681,2020-05-02 16:34:40,10.929,0.737
682,2020-05-02 16:34:42,15.0,0.773
683,2020-05-02 16:34:44,11.0,0.666
684,2020-05-02 16:34:48,11.5,0.655
685,2020-05-02 16:36:00,8.667,0.63
686,2020-05-02 16:36:14,1.0,0.818
687,2020-05-02 16:36:20,10.667,0.635
688,2020-05-02 16:37:10,1.5,0.685
689,2020-05-02 16:37:12,2.0,0.546
690,2020-05-02 16:38:16,7.667,0.538
691,2020-05-02 16:38:54,2.0,0.533
692,2020-05-02 16:39:04,16.5,0.621
693,2020-05-02 16:39:06,14.0,0.779
694,2020-05-02 16:39:16,8.667,0.682
695,2020-05-02 16:39:18,1.5,0.679
696,2020-05-02 16:39:32,11.143,0.848
697,2020-05-02 16:39:34,18.833,0.805
698,2020-05-02 16:39:36,12.125,0.668
699,2020-05-02 16:39:38,7.5,0.583
700,2020-05-02 16:39:58,9.4,0.736
701,2020-05-02 16:40:00,11.0,0.708
702,2020-05-02 16:40:36,17.4,0.702
703,2020-05-02 16:40:38,11.25,0.731
704,2020-05-02 16:40:40,7.0,0.627
705,2020-05-02 16:41:44,11.3,0.672
706,2020-05-02 16:41:46,8.0,0.67
707,2020-05-02 16:41:48,8.182,0.718
708,2020-05-02 16:41:50,5.333,0.608
709,2020-05-02 16:41:52,4.5,0.516
710,2020-05-02 16:41:56,3.333,0.651
711,2020-05-02 16:42:20,5.0,0.516
712,2020-05-02 16:42:40,14.0,0.742
713,2020-05-02 16:43:34,1.5,0.702
714,2020-05-02 16:43:36,4.5,0.565
715,2020-05-02 16:43:40,9.333,0.73
716,2020-05-02 16:43:42,11.5,0.72
717,2020-05-02 16:43:44,8.0,0.65
718,2020-05-02 16:44:08,16.0,0.822
719,2020-05-02 16:44:10,7.5,0.736
720,2020-05-02 16:44:34,5.0,0.546
721,2020-05-02 16:44:40,1.5,0.6
722,2020-05-02 16:44:42,4.0,0.561
723,2020-05-02 16:46:30,7.6,1.221
724,2020-05-02 16:46:32,13.625,0.692
725,2020-05-02 16:46:34,12.0,1.039
726,2020-05-02 16:46:36,11.667,0.885
727,2020-05-02 16:46:38,10.667,0.703
728,2020-05-02 16:46:42,13.75,0.792
729,2020-05-02 16:46:54,4.0,0.523
730,2020-05-02 16:48:42,2.0,0.604
731,2020-05-02 16:48:44,11.333,0.619
732,2020-05-02 16:48:46,11.5,0.72
733,2020-05-02 16:48:48,1.5,0.512
734,2020-05-02 16:48:50,1.5,0.865
735,2020-05-02 16:51:00,1.5,0.876
736,2020-05-02 16:54:54,15.4,0.849
737,2020-05-02 16:54:56,13.0,0.638
738,2020-05-02 16:54:58,13.25,0.734
739,2020-05-02 16:55:28,13.0,0.859
740,2020-05-02 16:55:50,7.6,0.805
741,2020-05-02 16:55:52,9.833,0.65
742,2020-05-02 16:56:10,14.0,0.87
743,2020-05-02 16:56:16,6.75,0.695
744,2020-05-02 16:56:20,6.167,0.6
745,2020-05-02 16:56:22,5.0,0.928
746,2020-05-02 16:56:44,5.375,0.698
747,2020-05-02 16:56:46,1.0,0.76
748,2020-05-02 16:56:48,6.5,0.631
749,2020-05-02 16:57:00,10.0,0.856
750,2020-05-02 16:57:02,10.2,0.653
751,2020-05-02 16:57:04,8.0,0.645
752,2020-05-02 16:57:10,4.0,0.59
753,2020-05-02 16:59:02,1.5,0.598
754,2020-05-02 16:59:12,11.8,0.824
755,2020-05-02 16:59:14,6.0,0.679
756,2020-05-02 16:59:22,1.5,0.551
757,2020-05-02 16:59:24,1.5,0.631
758,2020-05-02 16:59:28,15.2,0.786
759,2020-05-02 16:59:30,10.2,0.842
760,2020-05-02 16:59:32,10.333,0.703
761,2020-05-02 16:59:34,5.75,0.672
762,2020-05-02 16:59:44,16.0,0.915
763,2020-05-02 16:59:46,11.714,0.688
764,2020-05-02 16:59:48,8.0,0.607
765,2020-05-02 16:59:58,10.0,0.736
766,2020-05-02 17:00:00,11.5,0.67
767,2020-05-02 17:00:02,7.0,0.594
768,2020-05-02 17:00:32,15.7,0.762
769,2020-05-02 17:00:34,11.0,1.093
770,2020-05-02 17:00:36,10.5,0.66
771,2020-05-02 17:00:38,10.0,0.513
772,2020-05-02 17:00:40,9.4,0.587
773,2020-05-02 17:00:52,20.0,0.923
774,2020-05-02 17:00:54,5.25,0.737
775,2020-05-02 17:01:02,8.25,0.713
776,2020-05-02 17:01:04,10.0,0.765
777,2020-05-02 17:01:10,14.75,0.971
778,2020-05-02 17:01:12,11.333,0.838
779,2020-05-02 17:01:16,11.0,0.677
780,2020-05-02 17:01:18,2.0,0.53
781,2020-05-02 17:02:36,12.6,0.829
782,2020-05-02 17:02:38,13.429,0.766
783,2020-05-02 17:02:40,9.667,0.673
784,2020-05-02 17:02:42,10.5,0.651
785,2020-05-02 17:02:44,13.714,0.781
786,2020-05-02 17:02:52,15.375,0.88
787,2020-05-02 17:02:54,10.0,0.65
788,2020-05-02 17:02:56,10.0,0.721
789,2020-05-02 17:02:58,13.333,0.777
790,2020-05-02 17:03:00,6.5,0.601
791,2020-05-02 17:03:02,1.0,0.579
792,2020-05-02 17:03:08,12.8,0.674
793,2020-05-02 17:03:10,5.333,0.565
794,2020-05-02 17:04:54,9.0,0.757
795,2020-05-02 17:04:56,15.125,0.799
796,2020-05-02 17:04:58,10.0,0.863
797,2020-05-02 17:05:00,15.0,0.824
798,2020-05-02 17:05:02,8.5,0.727
799,2020-05-02 17:05:10,13.875,0.789
800,2020-05-02 17:05:12,11.0,0.824
801,2020-05-02 17:05:16,9.125,0.63
802,2020-05-02 17:05:50,10.667,0.798
803,2020-05-02 17:05:52,13.857,0.759
804,2020-05-02 17:05:54,11.0,0.825
805,2020-05-02 17:05:56,10.0,0.514
806,2020-05-02 17:05:58,9.0,0.697
807,2020-05-02 17:06:06,15.222,0.823
808,2020-05-02 17:06:08,10.333,0.68
809,2020-05-02 17:06:12,7.0,0.73
810,2020-05-02 17:06:46,13.455,0.723
811,2020-05-02 17:06:48,9.167,0.591
812,2020-05-02 17:06:50,1.0,0.555
813,2020-05-02 17:07:00,13.0,0.786
814,2020-05-02 17:07:02,11.5,0.727
815,2020-05-02 17:07:06,8.0,0.653
816,2020-05-02 17:07:24,13.778,0.752
817,2020-05-02 17:07:26,8.214,0.68
818,2020-05-02 17:08:04,10.667,0.889
819,2020-05-02 17:08:06,13.429,0.717
820,2020-05-02 17:08:08,10.5,0.627
821,2020-05-02 17:08:10,15.0,0.748
822,2020-05-02 17:08:12,9.4,0.707
823,2020-05-02 17:08:24,19.8,0.847
824,2020-05-02 17:08:26,11.0,0.862
825,2020-05-02 17:08:28,10.333,0.608
826,2020-05-02 17:08:30,11.0,0.556
827,2020-05-02 17:08:58,13.0,0.92
828,2020-05-02 17:09:00,10.5,0.614
829,2020-05-02 17:09:02,9.6,0.687
830,2020-05-02 17:09:04,3.0,0.581
831,2020-05-02 17:09:32,17.833,0.753
832,2020-05-02 17:09:34,10.333,0.787
833,2020-05-02 17:09:36,10.5,0.949
834,2020-05-02 17:09:38,9.273,0.758
835,2020-05-02 17:09:40,11.25,0.763
836,2020-05-02 17:09:42,1.0,0.526
837,2020-05-02 17:09:46,1.0,0.609
838,2020-05-02 17:09:48,18.0,0.879
839,2020-05-02 17:09:50,9.5,0.655
840,2020-05-02 17:12:00,9.0,0.707
841,2020-05-02 17:12:02,11.667,0.923
842,2020-05-02 17:12:04,10.5,0.956
843,2020-05-02 17:12:06,9.0,0.658
844,2020-05-02 17:12:10,13.333,0.724
845,2020-05-02 17:12:22,16.6,0.942
846,2020-05-02 17:12:24,13.0,0.666
847,2020-05-02 17:12:26,12.2,0.591
848,2020-05-02 17:12:36,9.286,0.703
849,2020-05-02 17:12:38,12.25,0.817
850,2020-05-02 17:12:40,10.0,0.743
851,2020-05-02 17:12:44,9.0,0.575
852,2020-05-02 17:12:46,8.0,0.686
853,2020-05-02 17:13:10,10.429,0.903
854,2020-05-02 17:13:12,11.0,0.851
855,2020-05-02 17:13:14,8.6,0.641
856,2020-05-02 17:13:16,9.5,0.692
857,2020-05-02 17:13:18,10.0,0.794
858,2020-05-02 17:13:22,11.75,0.763
859,2020-05-02 17:13:30,14.8,0.795
860,2020-05-02 17:13:32,12.0,0.809
861,2020-05-02 17:13:34,10.667,0.615
862,2020-05-02 17:13:36,8.0,0.563
863,2020-05-02 17:13:38,11.0,1.181
864,2020-05-02 17:13:42,6.5,0.648
865,2020-05-02 17:14:14,9.846,0.813
866,2020-05-02 17:14:16,13.0,0.833
867,2020-05-02 17:14:26,8.667,0.635
868,2020-05-02 17:14:28,11.5,0.523
869,2020-05-02 17:14:30,9.5,0.711
870,2020-05-02 17:14:32,13.0,0.765
871,2020-05-02 17:14:34,7.333,0.596
872,2020-05-02 17:14:36,3.333,0.653
873,2020-05-02 17:15:04,11.9,0.751
874,2020-05-02 17:15:06,5.4,0.728
875,2020-05-02 17:16:00,1.0,0.518
876,2020-05-02 17:16:02,10.0,0.654
877,2020-05-02 17:17:48,10.429,0.859
878,2020-05-02 17:17:50,14.75,0.848
879,2020-05-02 17:17:52,11.333,0.857
880,2020-05-02 17:17:54,10.333,0.65
881,2020-05-02 17:17:56,9.667,0.557
882,2020-05-02 17:17:58,10.0,0.683
883,2020-05-02 17:18:02,12.0,0.734
884,2020-05-02 17:18:18,7.0,0.685
885,2020-05-02 17:18:20,15.714,0.792
886,2020-05-02 17:18:22,10.8,0.645
887,2020-05-02 17:18:24,17.625,0.807
888,2020-05-02 17:18:30,11.25,0.915
889,2020-05-02 17:18:32,13.0,0.817
890,2020-05-02 17:18:34,16.375,0.972
891,2020-05-02 17:19:08,1.5,0.995
892,2020-05-02 17:19:10,11.333,0.848
893,2020-05-02 17:19:12,10.5,0.799
894,2020-05-02 17:19:14,7.25,0.795
895,2020-05-02 17:19:16,16.667,0.829
896,2020-05-02 17:19:38,8.5,0.658
897,2020-05-02 17:19:40,11.8,0.676
898,2020-05-02 17:20:34,10.286,0.843
899,2020-05-02 17:20:36,8.875,0.687
900,2020-05-02 17:22:28,11.5,0.677
901,2020-05-02 17:22:30,6.667,0.666
902,2020-05-02 17:22:38,2.0,0.916
903,2020-05-02 17:22:40,15.714,0.751
904,2020-05-02 17:23:12,10.6,0.633
905,2020-05-02 17:23:18,11.833,0.764
906,2020-05-02 17:23:20,2.5,0.524
907,2020-05-02 17:25:10,1.5,0.629
908,2020-05-02 17:25:12,11.0,0.75
909,2020-05-02 17:25:26,8.4,0.637
910,2020-05-02 17:25:28,2.0,0.508
911,2020-05-02 17:25:46,4.4,0.858
912,2020-05-02 17:25:52,1.0,0.561
913,2020-05-02 17:25:56,6.75,0.779
914,2020-05-02 17:27:10,7.333,0.771
915,2020-05-02 17:27:16,1.5,0.79
916,2020-05-02 17:27:18,8.75,0.857
917,2020-05-02 17:27:20,15.5,0.802
918,2020-05-02 17:27:22,10.5,0.936
919,2020-05-02 17:27:24,9.667,0.664
920,2020-05-02 17:27:26,10.0,0.896
921,2020-05-02 17:27:32,11.4,0.767
922,2020-05-02 17:27:54,14.5,0.884
923,2020-05-02 17:27:56,15.333,0.821
924,2020-05-02 17:28:02,23.0,0.988
925,2020-05-02 17:28:04,11.2,0.684
926,2020-05-02 17:28:06,10.0,0.96
927,2020-05-02 17:28:10,16.2,1.007
928,2020-05-02 17:33:26,8.5,0.858
929,2020-05-02 17:33:28,13.0,0.856
930,2020-05-02 17:33:30,12.0,0.755
931,2020-05-02 17:33:32,9.5,0.725
932,2020-05-02 17:33:36,9.833,0.836
933,2020-05-02 17:33:38,9.0,0.603
934,2020-05-02 17:33:40,9.0,1.016
935,2020-05-02 17:33:52,1.0,0.589
936,2020-05-02 17:33:54,11.857,0.753
937,2020-05-02 17:33:56,9.0,0.752
938,2020-05-02 17:33:58,9.0,0.591
939,2020-05-02 17:34:04,14.333,0.769
940,2020-05-02 17:36:46,1.5,0.625
941,2020-05-02 17:36:48,15.0,0.737
942,2020-05-02 17:36:50,14.143,0.71
943,2020-05-02 17:36:52,10.0,0.649
944,2020-05-02 17:36:54,11.0,0.953
945,2020-05-02 17:36:56,9.667,0.609
946,2020-05-02 17:37:00,9.4,0.713
947,2020-05-02 17:37:16,17.4,0.914
948,2020-05-02 17:37:18,14.4,0.819
949,2020-05-02 17:37:20,9.5,0.588
950,2020-05-02 17:37:22,10.0,0.557
951,2020-05-02 17:37:24,6.667,0.631
952,2020-05-02 17:37:26,15.4,0.765
953,2020-05-02 17:39:46,11.0,0.727
954,2020-05-02 17:39:48,5.6,0.573
955,2020-05-02 17:40:18,10.833,0.89
956,2020-05-02 17:40:20,12.0,0.893
957,2020-05-02 17:40:22,7.333,0.593
958,2020-05-02 17:41:00,15.5,0.815
959,2020-05-02 17:41:12,9.8,0.725
960,2020-05-02 17:41:14,6.6,0.557
961,2020-05-02 17:41:46,10.286,0.796
962,2020-05-02 17:41:48,9.833,0.859
963,2020-05-02 17:41:50,10.286,0.705
964,2020-05-02 17:42:14,10.857,0.694
965,2020-05-02 17:42:16,11.8,0.746
966,2020-05-02 17:42:18,8.0,0.564
967,2020-05-02 17:42:20,10.0,0.601
968,2020-05-02 17:42:22,11.5,0.746
969,2020-05-02 17:42:24,9.0,0.79
970,2020-05-02 17:42:26,6.333,0.654
971,2020-05-02 17:42:28,8.0,0.562
972,2020-05-02 17:43:08,11.5,0.632
973,2020-05-02 17:43:12,10.0,0.56
974,2020-05-02 17:43:20,1.0,0.815
975,2020-05-02 17:43:22,12.6,0.673
976,2020-05-02 17:43:24,11.0,0.507
977,2020-05-02 17:44:44,14.5,0.739
978,2020-05-02 17:44:46,11.5,1.199
979,2020-05-02 17:44:48,13.25,0.846
980,2020-05-02 17:44:50,10.0,1.049
981,2020-05-02 17:44:52,9.0,0.853
982,2020-05-02 17:44:56,11.0,1.177
983,2020-05-02 17:44:58,6.25,0.585
984,2020-05-02 17:48:22,8.5,0.826
985,2020-05-02 17:48:24,7.167,0.884
986,2020-05-02 17:48:26,7.333,0.615
987,2020-05-02 17:48:28,8.5,0.977
988,2020-05-02 17:48:40,18.0,0.853
989,2020-05-02 17:48:42,11.75,0.782
990,2020-05-02 17:48:44,10.0,0.708
991,2020-05-02 17:48:48,10.0,0.548
992,2020-05-02 17:48:50,10.0,0.877
993,2020-05-02 17:48:52,11.0,0.821
994,2020-05-02 17:48:54,12.0,1.16
995,2020-05-02 17:48:56,11.0,0.671
996,2020-05-02 17:48:58,15.0,0.688
997,2020-05-02 17:49:02,14.5,0.754
998,2020-05-02 17:49:04,14.5,0.874
999,2020-05-02 17:49:06,15.25,0.877
1000,2020-05-02 17:49:08,12.0,0.52
1001,2020-05-02 17:49:10,5.833,0.567
1002,2020-05-02 17:49:46,1.0,0.515
1003,2020-05-02 17:50:04,14.5,0.751
1004,2020-05-02 17:50:06,14.5,0.806
1005,2020-05-02 17:50:08,10.667,0.758
1006,2020-05-02 17:50:10,10.0,0.876
1007,2020-05-02 17:50:12,9.5,0.712
1008,2020-05-02 17:50:14,10.5,0.624
1009,2020-05-02 17:50:16,11.0,0.61
1010,2020-05-02 17:50:18,1.5,0.565
1011,2020-05-02 17:50:20,10.286,0.691
1012,2020-05-02 17:50:42,15.5,0.917
1013,2020-05-02 17:50:44,12.167,0.74
1014,2020-05-02 17:50:46,10.667,0.769
1015,2020-05-02 17:50:48,10.0,0.573
1016,2020-05-02 17:50:50,9.5,0.835
1017,2020-05-02 17:50:52,10.0,0.67
1018,2020-05-02 17:50:54,10.0,0.888
1019,2020-05-02 17:50:58,10.667,0.608
1020,2020-05-02 17:51:00,5.6,0.623
1021,2020-05-02 17:52:14,5.222,0.913
1022,2020-05-02 17:52:16,12.0,1.262
1023,2020-05-02 17:52:18,10.5,0.647
1024,2020-05-02 17:52:20,12.0,0.657
1025,2020-05-02 17:52:22,11.0,0.819
1026,2020-05-02 17:52:24,2.0,0.617
1027,2020-05-02 17:52:56,10.667,0.902
1028,2020-05-02 17:52:58,14.667,0.832
1029,2020-05-02 17:53:00,11.333,0.832
1030,2020-05-02 17:53:02,10.75,0.561
1031,2020-05-02 17:53:04,10.0,0.845
1032,2020-05-02 17:53:06,10.0,0.678
1033,2020-05-02 17:53:08,10.0,0.95
1034,2020-05-02 17:53:14,8.0,0.675
1035,2020-05-02 17:53:26,7.0,0.612
1036,2020-05-02 17:53:28,19.429,0.888
1037,2020-05-02 17:53:30,11.5,0.71
1038,2020-05-02 17:53:32,9.4,0.676
1039,2020-05-02 17:53:34,10.333,0.878
1040,2020-05-02 17:53:36,9.111,0.671
1041,2020-05-02 17:53:38,11.5,0.514
1042,2020-05-02 17:53:40,7.8,0.859
1043,2020-05-02 17:53:42,11.0,0.576
1044,2020-05-02 17:53:44,11.8,0.912
1045,2020-05-02 17:53:46,12.0,0.74
1046,2020-05-02 17:53:48,11.0,0.998
1047,2020-05-02 17:53:50,12.8,0.811
1048,2020-05-02 17:53:52,9.333,0.558
1049,2020-05-02 17:53:54,6.5,0.549
1050,2020-05-02 17:53:56,10.75,0.825
1051,2020-05-02 17:53:58,13.0,0.773
1052,2020-05-02 17:54:00,11.5,1.219
1053,2020-05-02 17:54:02,10.333,0.671
1054,2020-05-02 17:54:04,11.333,0.846
1055,2020-05-02 17:54:06,10.333,0.777
1056,2020-05-02 17:54:08,10.5,1.088
1057,2020-05-02 17:54:10,10.0,0.987
1058,2020-05-02 17:54:12,10.333,0.707
1059,2020-05-02 17:54:14,10.5,0.636
1060,2020-05-02 17:54:16,10.0,0.542
1061,2020-05-02 17:54:18,10.5,0.656
1062,2020-05-02 17:54:20,10.5,0.668
1063,2020-05-02 17:54:24,10.333,0.696
1064,2020-05-02 17:54:26,10.333,0.812
1065,2020-05-02 17:54:28,10.0,0.805
1066,2020-05-02 17:54:30,9.0,0.589
1067,2020-05-02 17:54:32,11.5,0.716
1068,2020-05-02 17:54:34,9.0,0.75
1069,2020-05-02 17:54:36,10.0,0.8
1070,2020-05-02 17:54:38,10.0,0.875
1071,2020-05-02 17:54:44,15.125,0.896
1072,2020-05-02 17:54:46,14.333,0.633
1073,2020-05-02 17:55:24,10.857,0.738
1074,2020-05-02 17:55:26,12.0,0.856
1075,2020-05-02 17:55:28,11.0,0.769
1076,2020-05-02 17:55:30,12.0,0.857
1077,2020-05-02 17:55:32,11.0,0.855
1078,2020-05-02 17:55:34,16.5,0.902
1079,2020-05-02 17:56:22,15.0,0.795
1080,2020-05-02 17:56:24,16.4,0.756
1081,2020-05-02 17:56:26,11.333,0.714
1082,2020-05-02 17:56:28,10.333,0.723
1083,2020-05-02 17:56:30,11.0,0.797
1084,2020-05-02 17:56:32,10.333,0.732
1085,2020-05-02 17:56:34,10.5,0.608
1086,2020-05-02 17:56:36,9.667,0.768
1087,2020-05-02 17:56:40,10.0,1.161
1088,2020-05-02 17:56:46,8.5,0.575
1089,2020-05-02 17:56:48,12.5,0.896
1090,2020-05-02 17:57:06,17.75,0.859
1091,2020-05-02 17:57:08,10.75,0.753
1092,2020-05-02 17:57:10,11.0,0.928
1093,2020-05-02 17:57:12,10.0,1.047
1094,2020-05-02 17:57:14,10.5,0.626
1095,2020-05-02 17:57:16,11.0,0.805
1096,2020-05-02 17:57:18,9.5,0.762
1097,2020-05-02 17:57:20,10.0,0.508
1098,2020-05-02 17:58:38,14.0,0.764
1099,2020-05-02 17:58:40,14.5,0.759
1100,2020-05-02 17:58:42,10.667,0.684
1101,2020-05-02 17:58:44,10.0,0.75
1102,2020-05-02 17:58:46,10.0,0.698
1103,2020-05-02 17:58:52,10.5,0.632
1104,2020-05-02 17:58:54,7.333,0.69
1105,2020-05-02 17:59:06,11.75,1.081
1106,2020-05-02 17:59:08,11.667,0.913
1107,2020-05-02 17:59:10,11.0,0.854
1108,2020-05-02 17:59:12,9.5,0.607
1109,2020-05-02 17:59:14,10.0,0.626
1110,2020-05-02 17:59:16,10.0,0.656
1111,2020-05-02 17:59:20,10.25,0.59
1112,2020-05-02 17:59:22,10.0,0.807
1113,2020-05-02 17:59:24,11.0,0.566
1114,2020-05-02 17:59:26,11.0,1.069
1115,2020-05-02 17:59:30,6.0,0.615
1116,2020-05-02 18:01:06,9.4,0.796
1117,2020-05-02 18:01:08,12.167,0.716
1118,2020-05-02 18:01:10,10.5,0.951
1119,2020-05-02 18:01:12,10.667,0.791
1120,2020-05-02 18:01:14,10.0,0.657
1121,2020-05-02 18:01:16,10.333,0.681
1122,2020-05-02 18:01:18,10.0,0.888
1123,2020-05-02 18:01:22,11.0,0.696
1124,2020-05-02 18:01:26,8.0,0.662
1125,2020-05-02 18:01:36,12.2,0.815
1126,2020-05-02 18:01:38,16.25,0.966
1127,2020-05-02 18:01:40,10.2,0.621
1128,2020-05-02 18:01:42,10.75,0.755
1129,2020-05-02 18:01:44,11.0,0.703
1130,2020-05-02 18:01:46,10.0,0.808
1131,2020-05-02 18:01:48,10.0,0.79
1132,2020-05-02 18:01:50,10.0,0.598
1133,2020-05-02 18:01:52,10.5,0.798
1134,2020-05-02 18:01:54,10.5,0.6
1135,2020-05-02 18:01:58,11.0,0.79
1136,2020-05-02 18:02:00,5.286,0.698
1137,2020-05-02 18:02:02,12.286,0.947
1138,2020-05-02 18:02:04,10.667,0.763
1139,2020-05-02 18:02:06,11.5,0.697
1140,2020-05-02 18:02:08,10.667,0.579
1141,2020-05-02 18:02:10,10.5,0.736
1142,2020-05-02 18:02:14,11.0,0.575
1143,2020-05-02 18:02:16,8.714,0.664
1144,2020-05-02 18:03:34,12.25,0.753
1145,2020-05-02 18:03:36,16.0,0.75
1146,2020-05-02 18:03:38,14.0,0.781
1147,2020-05-02 18:03:40,10.2,0.586
1148,2020-05-02 18:03:42,10.5,0.841
1149,2020-05-02 18:03:44,9.667,0.715
1150,2020-05-02 18:03:46,9.0,0.722
1151,2020-05-02 18:03:50,10.0,0.67
1152,2020-05-02 18:03:52,14.0,0.857
1153,2020-05-02 18:04:02,2.333,0.708
1154,2020-05-02 18:04:04,17.857,0.814
1155,2020-05-02 18:04:06,10.0,1.029
1156,2020-05-02 18:04:08,9.667,0.706
1157,2020-05-02 18:04:10,11.286,0.75
1158,2020-05-02 18:04:12,10.25,0.795
1159,2020-05-02 18:04:14,8.6,0.733
1160,2020-05-02 18:04:16,9.333,0.871
1161,2020-05-02 18:04:18,9.0,0.699
1162,2020-05-02 18:04:42,8.5,0.519
1163,2020-05-02 18:05:14,7.6,0.675
1164,2020-05-02 18:05:16,10.0,0.734
1165,2020-05-02 18:05:20,10.5,0.586
1166,2020-05-02 18:05:24,15.2,0.753
1167,2020-05-02 18:05:26,9.0,0.788
1168,2020-05-02 18:08:16,12.5,0.866
1169,2020-05-02 18:08:18,14.8,0.821
1170,2020-05-02 18:08:20,11.222,0.671
1171,2020-05-02 18:09:50,14.429,0.787
1172,2020-05-02 18:09:52,11.333,0.748
1173,2020-05-02 18:09:54,11.0,1.052
1174,2020-05-02 18:09:56,10.333,0.607
1175,2020-05-02 18:09:58,10.75,0.657
1176,2020-05-02 18:10:00,10.333,0.706
1177,2020-05-02 18:10:02,10.0,0.725
1178,2020-05-02 18:10:10,8.0,0.796
1179,2020-05-02 18:10:18,7.6,0.707
1180,2020-05-02 18:10:20,16.143,0.806
1181,2020-05-02 18:10:22,10.0,0.985
1182,2020-05-02 18:10:24,10.2,0.654
1183,2020-05-02 18:10:26,9.5,0.665
1184,2020-05-02 18:10:28,8.667,0.636
1185,2020-05-02 18:10:34,14.5,0.673
1186,2020-05-02 18:10:46,13.429,0.78
1187,2020-05-02 18:10:48,10.0,0.898
1188,2020-05-02 18:10:50,11.0,0.929
1189,2020-05-02 18:10:52,10.5,0.855
1190,2020-05-02 18:10:54,10.0,0.689
1191,2020-05-02 18:10:56,11.0,1.123
1192,2020-05-02 18:10:58,11.0,0.976
1193,2020-05-02 18:11:00,11.0,0.924
1194,2020-05-02 18:11:02,12.5,0.562
1195,2020-05-02 18:11:20,9.8,0.639
1196,2020-05-02 18:11:22,10.0,0.764
1197,2020-05-02 18:11:26,7.5,0.592
1198,2020-05-02 18:13:42,10.75,0.905
1199,2020-05-02 18:13:44,12.0,0.719
1200,2020-05-02 18:13:46,11.0,0.953
1201,2020-05-02 18:13:48,11.0,0.935
1202,2020-05-02 18:13:50,11.0,0.756
1203,2020-05-02 18:13:52,10.333,0.576
1204,2020-05-02 18:13:54,9.5,0.698
